pair_id,piece_id,split,context_section,target_section,context_ntokens,target_ntokens,compound_ks,sim_bucket
1171,285,train,00285_s1_A_12-19,00285_s0_A_2-11,159,140,0.614809,sim:mid
1172,285,train,00285_s1_A_12-19,00285_s2_B_20-27,159,110,0.786013,sim:high
1173,285,train,00285_s1_A_12-19,00285_s3_B_28-38,159,133,0.743345,sim:mid
1174,285,train,00285_s2_B_20-27,00285_s0_A_2-11,110,140,0.627071,sim:mid
1175,285,train,00285_s2_B_20-27,00285_s1_A_12-19,110,159,0.786013,sim:high
1176,285,train,00285_s2_B_20-27,00285_s3_B_28-38,110,133,0.740752,sim:mid
1177,285,train,00285_s3_B_28-38,00285_s0_A_2-11,133,140,0.923421,sim:high
1178,285,train,00285_s3_B_28-38,00285_s1_A_12-19,133,159,0.743345,sim:mid
1179,285,train,00285_s3_B_28-38,00285_s2_B_20-27,133,110,0.740752,sim:mid
1180,287,train,00287_s0_A_5-20,00287_s1_B_21-36,359,269,0.58742,sim:low
1181,287,train,00287_s1_B_21-36,00287_s0_A_5-20,269,359,0.58742,sim:low
1182,288,train,00288_s0_A_13-28,00288_s1_B_29-36,300,91,0.593806,sim:low
1183,288,train,00288_s0_A_13-28,00288_s2_C_37-44,300,168,0.581319,sim:low
1184,288,train,00288_s0_A_13-28,00288_s3_D_45-60,300,213,0.632921,sim:mid
1185,288,train,00288_s1_B_29-36,00288_s0_A_13-28,91,300,0.593806,sim:low
1186,288,train,00288_s1_B_29-36,00288_s2_C_37-44,91,168,0.572459,sim:low
1187,288,train,00288_s1_B_29-36,00288_s3_D_45-60,91,213,0.905968,sim:high
1188,288,train,00288_s2_C_37-44,00288_s0_A_13-28,168,300,0.581319,sim:low
1189,288,train,00288_s2_C_37-44,00288_s1_B_29-36,168,91,0.572459,sim:low
1190,288,train,00288_s2_C_37-44,00288_s3_D_45-60,168,213,0.55986,sim:low
1191,288,train,00288_s3_D_45-60,00288_s0_A_13-28,213,300,0.632921,sim:mid
1192,288,train,00288_s3_D_45-60,00288_s1_B_29-36,213,91,0.905968,sim:high
1193,288,train,00288_s3_D_45-60,00288_s2_C_37-44,213,168,0.55986,sim:low
1194,289,train,00289_s0_A_13-28,00289_s1_B_29-36,241,169,0.825034,sim:high
1195,289,train,00289_s0_A_13-28,00289_s2_C_37-44,241,253,0.86372,sim:high
1196,289,train,00289_s0_A_13-28,00289_s3_D_45-60,241,234,0.614924,sim:mid
1197,289,train,00289_s1_B_29-36,00289_s0_A_13-28,169,241,0.825034,sim:high
1198,289,train,00289_s1_B_29-36,00289_s2_C_37-44,169,253,0.76822,sim:mid
1199,289,train,00289_s1_B_29-36,00289_s3_D_45-60,169,234,0.563286,sim:low
1200,289,train,00289_s2_C_37-44,00289_s0_A_13-28,253,241,0.86372,sim:high
1201,289,train,00289_s2_C_37-44,00289_s1_B_29-36,253,169,0.76822,sim:mid
1202,289,train,00289_s2_C_37-44,00289_s3_D_45-60,253,234,0.569325,sim:low
1203,289,train,00289_s3_D_45-60,00289_s0_A_13-28,234,241,0.614924,sim:mid
1204,289,train,00289_s3_D_45-60,00289_s1_B_29-36,234,169,0.563286,sim:low
1205,289,train,00289_s3_D_45-60,00289_s2_C_37-44,234,253,0.569325,sim:low
1206,290,test,00290_s0_A_3-20,00290_s1_B_21-28,287,66,0.846269,sim:high
1207,290,test,00290_s0_A_3-20,00290_s2_C_29-36,287,133,0.793972,sim:high
1208,290,test,00290_s1_B_21-28,00290_s0_A_3-20,66,287,0.846269,sim:high
1209,290,test,00290_s1_B_21-28,00290_s2_C_29-36,66,133,0.78658,sim:high
1210,290,test,00290_s2_C_29-36,00290_s0_A_3-20,133,287,0.793972,sim:high
1211,290,test,00290_s2_C_29-36,00290_s1_B_21-28,133,66,0.78658,sim:high
1212,292,train,00292_s0_A_5-12,00292_s1_B_13-24,68,285,0.486244,sim:low
1213,292,train,00292_s1_B_13-24,00292_s0_A_5-12,285,68,0.486244,sim:low
1214,293,train,00293_s0_A_4-19,00293_s1_B_20-29,154,137,0.837939,sim:high
1215,293,train,00293_s0_A_4-19,00293_s2_C_30-37,154,123,0.562423,sim:low
1216,293,train,00293_s0_A_4-19,00293_s3_D_38-53,154,284,0.614912,sim:mid
1217,293,train,00293_s1_B_20-29,00293_s0_A_4-19,137,154,0.837939,sim:high
1218,293,train,00293_s1_B_20-29,00293_s2_C_30-37,137,123,0.547702,sim:low
1219,293,train,00293_s1_B_20-29,00293_s3_D_38-53,137,284,0.581968,sim:low
1220,293,train,00293_s2_C_30-37,00293_s0_A_4-19,123,154,0.562423,sim:low
1221,293,train,00293_s2_C_30-37,00293_s1_B_20-29,123,137,0.547702,sim:low
1222,293,train,00293_s2_C_30-37,00293_s3_D_38-53,123,284,0.76329,sim:mid
1223,293,train,00293_s3_D_38-53,00293_s0_A_4-19,284,154,0.614912,sim:mid
1224,293,train,00293_s3_D_38-53,00293_s1_B_20-29,284,137,0.581968,sim:low
1225,293,train,00293_s3_D_38-53,00293_s2_C_30-37,284,123,0.76329,sim:mid
1226,295,train,00295_s0_A_3-18,00295_s1_A_19-34,92,168,0.605126,sim:mid
1227,295,train,00295_s1_A_19-34,00295_s0_A_3-18,168,92,0.605126,sim:mid
1228,296,train,00296_s0_A_1-8,00296_s1_B_9-16,48,73,0.572566,sim:low
1229,296,train,00296_s1_B_9-16,00296_s0_A_1-8,73,48,0.572566,sim:low
1230,297,train,00297_s0_A_9-24,00297_s1_B_25-32,250,140,0.925213,sim:high
1231,297,train,00297_s0_A_9-24,00297_s2_C_33-40,250,110,0.603402,sim:mid
1232,297,train,00297_s0_A_9-24,00297_s3_D_41-48,250,143,0.548481,sim:low
1233,297,train,00297_s1_B_25-32,00297_s0_A_9-24,140,250,0.925213,sim:high
1234,297,train,00297_s1_B_25-32,00297_s2_C_33-40,140,110,0.55671,sim:low
1235,297,train,00297_s1_B_25-32,00297_s3_D_41-48,140,143,0.590426,sim:low
1236,297,train,00297_s2_C_33-40,00297_s0_A_9-24,110,250,0.603402,sim:mid
1237,297,train,00297_s2_C_33-40,00297_s1_B_25-32,110,140,0.55671,sim:low
1238,297,train,00297_s2_C_33-40,00297_s3_D_41-48,110,143,0.76408,sim:mid
1239,297,train,00297_s3_D_41-48,00297_s0_A_9-24,143,250,0.548481,sim:low
1240,297,train,00297_s3_D_41-48,00297_s1_B_25-32,143,140,0.590426,sim:low
1241,297,train,00297_s3_D_41-48,00297_s2_C_33-40,143,110,0.76408,sim:mid
1242,298,val,00298_s0_A_6-21,00298_s1_B_22-29,173,106,0.546897,sim:low
1243,298,val,00298_s0_A_6-21,00298_s2_C_30-37,173,73,0.516511,sim:low
1244,298,val,00298_s1_B_22-29,00298_s0_A_6-21,106,173,0.546897,sim:low
1245,298,val,00298_s1_B_22-29,00298_s2_C_30-37,106,73,0.548745,sim:low
1246,298,val,00298_s2_C_30-37,00298_s0_A_6-21,73,173,0.516511,sim:low
1247,298,val,00298_s2_C_30-37,00298_s1_B_22-29,73,106,0.548745,sim:low
1248,299,val,00299_s0_A_5-21,00299_s1_B_22-41,130,157,0.69992,sim:mid
1249,299,val,00299_s1_B_22-41,00299_s0_A_5-21,157,130,0.69992,sim:mid
1250,301,train,00301_s0_A_7-22,00301_s1_A_23-38,365,377,0.613197,sim:mid
1251,301,train,00301_s0_A_7-22,00301_s2_B_39-46,365,211,0.901664,sim:high
1252,301,train,00301_s0_A_7-22,00301_s3_C_47-54,365,227,0.926531,sim:high
1253,301,train,00301_s0_A_7-22,00301_s4_D_55-62,365,185,0.652962,sim:mid
1254,301,train,00301_s0_A_7-22,00301_s5_D_63-70,365,208,0.796348,sim:high
1255,301,train,00301_s1_A_23-38,00301_s0_A_7-22,377,365,0.613197,sim:mid
1256,301,train,00301_s1_A_23-38,00301_s2_B_39-46,377,211,0.560559,sim:low
1257,301,train,00301_s1_A_23-38,00301_s3_C_47-54,377,227,0.591035,sim:low
1258,301,train,00301_s1_A_23-38,00301_s4_D_55-62,377,185,0.6044,sim:mid
1259,301,train,00301_s1_A_23-38,00301_s5_D_63-70,377,208,0.609937,sim:mid
1260,301,train,00301_s2_B_39-46,00301_s0_A_7-22,211,365,0.901664,sim:high
1261,301,train,00301_s2_B_39-46,00301_s1_A_23-38,211,377,0.560559,sim:low
1262,301,train,00301_s2_B_39-46,00301_s3_C_47-54,211,227,0.883871,sim:high
1263,301,train,00301_s2_B_39-46,00301_s4_D_55-62,211,185,0.579372,sim:low
1264,301,train,00301_s2_B_39-46,00301_s5_D_63-70,211,208,0.783106,sim:high
1265,301,train,00301_s3_C_47-54,00301_s0_A_7-22,227,365,0.926531,sim:high
1266,301,train,00301_s3_C_47-54,00301_s1_A_23-38,227,377,0.591035,sim:low
1267,301,train,00301_s3_C_47-54,00301_s2_B_39-46,227,211,0.883871,sim:high
1268,301,train,00301_s3_C_47-54,00301_s4_D_55-62,227,185,0.590701,sim:low
1269,301,train,00301_s3_C_47-54,00301_s5_D_63-70,227,208,0.822385,sim:high
1270,301,train,00301_s4_D_55-62,00301_s0_A_7-22,185,365,0.652962,sim:mid
1271,301,train,00301_s4_D_55-62,00301_s1_A_23-38,185,377,0.6044,sim:mid
1272,301,train,00301_s4_D_55-62,00301_s2_B_39-46,185,211,0.579372,sim:low
1273,301,train,00301_s4_D_55-62,00301_s3_C_47-54,185,227,0.590701,sim:low
1274,301,train,00301_s4_D_55-62,00301_s5_D_63-70,185,208,0.642379,sim:mid
1275,301,train,00301_s5_D_63-70,00301_s0_A_7-22,208,365,0.796348,sim:high
1276,301,train,00301_s5_D_63-70,00301_s1_A_23-38,208,377,0.609937,sim:mid
1277,301,train,00301_s5_D_63-70,00301_s2_B_39-46,208,211,0.783106,sim:high
1278,301,train,00301_s5_D_63-70,00301_s3_C_47-54,208,227,0.822385,sim:high
1279,301,train,00301_s5_D_63-70,00301_s4_D_55-62,208,185,0.642379,sim:mid
1280,302,train,00302_s0_A_5-12,00302_s1_B_13-24,159,189,0.646718,sim:mid
1281,302,train,00302_s0_A_5-12,00302_s2_A_25-32,159,156,0.940975,sim:high
1282,302,train,00302_s1_B_13-24,00302_s0_A_5-12,189,159,0.646718,sim:mid
1283,302,train,00302_s1_B_13-24,00302_s2_A_25-32,189,156,0.626538,sim:mid
1284,302,train,00302_s2_A_25-32,00302_s0_A_5-12,156,159,0.940975,sim:high
1285,302,train,00302_s2_A_25-32,00302_s1_B_13-24,156,189,0.626538,sim:mid
1286,303,train,00303_s0_A_1-10,00303_s1_B_11-16,218,146,0.901578,sim:high
1287,303,train,00303_s0_A_1-10,00303_s2_C_19-24,218,72,0.53568,sim:low
1288,303,train,00303_s1_B_11-16,00303_s0_A_1-10,146,218,0.901578,sim:high
1289,303,train,00303_s1_B_11-16,00303_s2_C_19-24,146,72,0.562746,sim:low
1290,303,train,00303_s2_C_19-24,00303_s0_A_1-10,72,218,0.53568,sim:low
1291,303,train,00303_s2_C_19-24,00303_s1_B_11-16,72,146,0.562746,sim:low
1292,305,val,00305_s0_A_7-13,00305_s1_B_14-23,91,136,0.918549,sim:high
1293,305,val,00305_s1_B_14-23,00305_s0_A_7-13,136,91,0.918549,sim:high
1294,306,train,00306_s0_A_1-10,00306_s1_B_17-24,153,115,0.863525,sim:high
1295,306,train,00306_s1_B_17-24,00306_s0_A_1-10,115,153,0.863525,sim:high
1296,308,train,00308_s0_A_21-36,00308_s1_A_37-52,146,175,0.964323,sim:high
1297,308,train,00308_s0_A_21-36,00308_s2_B_53-68,146,224,0.574411,sim:low
1298,308,train,00308_s0_A_21-36,00308_s3_C_69-84,146,196,0.606346,sim:mid
1299,308,train,00308_s0_A_21-36,00308_s4_C_85-100,146,207,0.595876,sim:low
1300,308,train,00308_s1_A_37-52,00308_s0_A_21-36,175,146,0.964323,sim:high
1301,308,train,00308_s1_A_37-52,00308_s2_B_53-68,175,224,0.602647,sim:mid
1302,308,train,00308_s1_A_37-52,00308_s3_C_69-84,175,196,0.635861,sim:mid
1303,308,train,00308_s1_A_37-52,00308_s4_C_85-100,175,207,0.610323,sim:mid
1304,308,train,00308_s2_B_53-68,00308_s0_A_21-36,224,146,0.574411,sim:low
1305,308,train,00308_s2_B_53-68,00308_s1_A_37-52,224,175,0.602647,sim:mid
1306,308,train,00308_s2_B_53-68,00308_s3_C_69-84,224,196,0.858035,sim:high
1307,308,train,00308_s2_B_53-68,00308_s4_C_85-100,224,207,0.578589,sim:low
1308,308,train,00308_s3_C_69-84,00308_s0_A_21-36,196,146,0.606346,sim:mid
1309,308,train,00308_s3_C_69-84,00308_s1_A_37-52,196,175,0.635861,sim:mid
1310,308,train,00308_s3_C_69-84,00308_s2_B_53-68,196,224,0.858035,sim:high
1311,308,train,00308_s3_C_69-84,00308_s4_C_85-100,196,207,0.721391,sim:mid
1312,308,train,00308_s4_C_85-100,00308_s0_A_21-36,207,146,0.595876,sim:low
1313,308,train,00308_s4_C_85-100,00308_s1_A_37-52,207,175,0.610323,sim:mid
1314,308,train,00308_s4_C_85-100,00308_s2_B_53-68,207,224,0.578589,sim:low
1315,308,train,00308_s4_C_85-100,00308_s3_C_69-84,207,196,0.721391,sim:mid
1316,309,test,00309_s0_A_2-5,00309_s1_A_6-13,18,34,0.670991,sim:mid
1317,309,test,00309_s1_A_6-13,00309_s0_A_2-5,34,18,0.670991,sim:mid
1318,311,test,00311_s0_A_1-8,00311_s1_A_9-17,72,114,0.634367,sim:mid
1319,311,test,00311_s1_A_9-17,00311_s0_A_1-8,114,72,0.634367,sim:mid
1320,312,train,00312_s0_A_1-12,00312_s1_A_13-24,206,225,0.85838,sim:high
1321,312,train,00312_s0_A_1-12,00312_s2_B_25-36,206,199,0.790341,sim:high
1322,312,train,00312_s0_A_1-12,00312_s3_C_37-56,206,296,0.611404,sim:mid
1323,312,train,00312_s1_A_13-24,00312_s0_A_1-12,225,206,0.85838,sim:high
1324,312,train,00312_s1_A_13-24,00312_s2_B_25-36,225,199,0.925791,sim:high
1325,312,train,00312_s1_A_13-24,00312_s3_C_37-56,225,296,0.619171,sim:mid
1326,312,train,00312_s2_B_25-36,00312_s0_A_1-12,199,206,0.790341,sim:high
1327,312,train,00312_s2_B_25-36,00312_s1_A_13-24,199,225,0.925791,sim:high
1328,312,train,00312_s2_B_25-36,00312_s3_C_37-56,199,296,0.625163,sim:mid
1329,312,train,00312_s3_C_37-56,00312_s0_A_1-12,296,206,0.611404,sim:mid
1330,312,train,00312_s3_C_37-56,00312_s1_A_13-24,296,225,0.619171,sim:mid
1331,312,train,00312_s3_C_37-56,00312_s2_B_25-36,296,199,0.625163,sim:mid
1332,314,train,00314_s0_A_9-24,00314_s10_B_185-200,53,81,0.605127,sim:mid
1333,314,train,00314_s0_A_9-24,00314_s11_A_201-216,53,156,0.783277,sim:high
1334,314,train,00314_s0_A_9-24,00314_s1_A_25-40,53,53,0.996989,sim:high
1335,314,train,00314_s0_A_9-24,00314_s2_B_41-56,53,49,0.650358,sim:mid
1336,314,train,00314_s0_A_9-24,00314_s3_A_57-72,53,53,1.0,sim:high
1337,314,train,00314_s0_A_9-24,00314_s4_A_81-96,53,105,0.76724,sim:mid
1338,314,train,00314_s0_A_9-24,00314_s5_A_97-112,53,105,0.76724,sim:mid
1339,314,train,00314_s0_A_9-24,00314_s6_B_113-128,53,53,0.673219,sim:mid
1340,314,train,00314_s0_A_9-24,00314_s7_A_129-144,53,105,0.783777,sim:high
1341,314,train,00314_s0_A_9-24,00314_s8_A_153-168,53,158,0.781252,sim:high
1342,314,train,00314_s0_A_9-24,00314_s9_A_169-184,53,156,0.783277,sim:high
1343,314,train,00314_s10_B_185-200,00314_s0_A_9-24,81,53,0.605127,sim:mid
1344,314,train,00314_s10_B_185-200,00314_s11_A_201-216,81,156,0.579479,sim:low
1345,314,train,00314_s10_B_185-200,00314_s1_A_25-40,81,53,0.606325,sim:mid
1346,314,train,00314_s10_B_185-200,00314_s2_B_41-56,81,49,0.895925,sim:high
1347,314,train,00314_s10_B_185-200,00314_s3_A_57-72,81,53,0.605127,sim:mid
1348,314,train,00314_s10_B_185-200,00314_s4_A_81-96,81,105,0.595465,sim:low
1349,314,train,00314_s10_B_185-200,00314_s5_A_97-112,81,105,0.595465,sim:low
1350,314,train,00314_s10_B_185-200,00314_s6_B_113-128,81,53,0.850713,sim:high
1351,314,train,00314_s10_B_185-200,00314_s7_A_129-144,81,105,0.59969,sim:low
1352,314,train,00314_s10_B_185-200,00314_s8_A_153-168,81,158,0.574754,sim:low
1353,314,train,00314_s10_B_185-200,00314_s9_A_169-184,81,156,0.579479,sim:low
1354,314,train,00314_s11_A_201-216,00314_s0_A_9-24,156,53,0.783277,sim:high
1355,314,train,00314_s11_A_201-216,00314_s10_B_185-200,156,81,0.579479,sim:low
1356,314,train,00314_s11_A_201-216,00314_s1_A_25-40,156,53,0.795734,sim:high
1357,314,train,00314_s11_A_201-216,00314_s2_B_41-56,156,49,0.535596,sim:low
1358,314,train,00314_s11_A_201-216,00314_s3_A_57-72,156,53,0.783277,sim:high
1359,314,train,00314_s11_A_201-216,00314_s4_A_81-96,156,105,0.941593,sim:high
1360,314,train,00314_s11_A_201-216,00314_s5_A_97-112,156,105,0.941593,sim:high
1361,314,train,00314_s11_A_201-216,00314_s6_B_113-128,156,53,0.554489,sim:low
1362,314,train,00314_s11_A_201-216,00314_s7_A_129-144,156,105,0.948135,sim:high
1363,314,train,00314_s11_A_201-216,00314_s8_A_153-168,156,158,0.99715,sim:high
1364,314,train,00314_s11_A_201-216,00314_s9_A_169-184,156,156,1.0,sim:high
1365,314,train,00314_s1_A_25-40,00314_s0_A_9-24,53,53,0.996989,sim:high
1366,314,train,00314_s1_A_25-40,00314_s10_B_185-200,53,81,0.606325,sim:mid
1367,314,train,00314_s1_A_25-40,00314_s11_A_201-216,53,156,0.795734,sim:high
1368,314,train,00314_s1_A_25-40,00314_s2_B_41-56,53,49,0.653209,sim:mid
1369,314,train,00314_s1_A_25-40,00314_s3_A_57-72,53,53,0.996989,sim:high
1370,314,train,00314_s1_A_25-40,00314_s4_A_81-96,53,105,0.778407,sim:mid
1371,314,train,00314_s1_A_25-40,00314_s5_A_97-112,53,105,0.778407,sim:mid
1372,314,train,00314_s1_A_25-40,00314_s6_B_113-128,53,53,0.676782,sim:mid
1373,314,train,00314_s1_A_25-40,00314_s7_A_129-144,53,105,0.795822,sim:high
1374,314,train,00314_s1_A_25-40,00314_s8_A_153-168,53,158,0.793593,sim:high
1375,314,train,00314_s1_A_25-40,00314_s9_A_169-184,53,156,0.795734,sim:high
1376,314,train,00314_s2_B_41-56,00314_s0_A_9-24,49,53,0.650358,sim:mid
1377,314,train,00314_s2_B_41-56,00314_s10_B_185-200,49,81,0.895925,sim:high
1378,314,train,00314_s2_B_41-56,00314_s11_A_201-216,49,156,0.535596,sim:low
1379,314,train,00314_s2_B_41-56,00314_s1_A_25-40,49,53,0.653209,sim:mid
1380,314,train,00314_s2_B_41-56,00314_s3_A_57-72,49,53,0.650358,sim:mid
1381,314,train,00314_s2_B_41-56,00314_s4_A_81-96,49,105,0.538756,sim:low
1382,314,train,00314_s2_B_41-56,00314_s5_A_97-112,49,105,0.538756,sim:low
1383,314,train,00314_s2_B_41-56,00314_s6_B_113-128,49,53,0.972863,sim:high
1384,314,train,00314_s2_B_41-56,00314_s7_A_129-144,49,105,0.540468,sim:low
1385,314,train,00314_s2_B_41-56,00314_s8_A_153-168,49,158,0.528781,sim:low
1386,314,train,00314_s2_B_41-56,00314_s9_A_169-184,49,156,0.535596,sim:low
1387,314,train,00314_s3_A_57-72,00314_s0_A_9-24,53,53,1.0,sim:high
1388,314,train,00314_s3_A_57-72,00314_s10_B_185-200,53,81,0.605127,sim:mid
1389,314,train,00314_s3_A_57-72,00314_s11_A_201-216,53,156,0.783277,sim:high
1390,314,train,00314_s3_A_57-72,00314_s1_A_25-40,53,53,0.996989,sim:high
1391,314,train,00314_s3_A_57-72,00314_s2_B_41-56,53,49,0.650358,sim:mid
1392,314,train,00314_s3_A_57-72,00314_s4_A_81-96,53,105,0.76724,sim:mid
1393,314,train,00314_s3_A_57-72,00314_s5_A_97-112,53,105,0.76724,sim:mid
1394,314,train,00314_s3_A_57-72,00314_s6_B_113-128,53,53,0.673219,sim:mid
1395,314,train,00314_s3_A_57-72,00314_s7_A_129-144,53,105,0.783777,sim:high
1396,314,train,00314_s3_A_57-72,00314_s8_A_153-168,53,158,0.781252,sim:high
1397,314,train,00314_s3_A_57-72,00314_s9_A_169-184,53,156,0.783277,sim:high
1398,314,train,00314_s4_A_81-96,00314_s0_A_9-24,105,53,0.76724,sim:mid
1399,314,train,00314_s4_A_81-96,00314_s10_B_185-200,105,81,0.595465,sim:low
1400,314,train,00314_s4_A_81-96,00314_s11_A_201-216,105,156,0.941593,sim:high
1401,314,train,00314_s4_A_81-96,00314_s1_A_25-40,105,53,0.778407,sim:mid
1402,314,train,00314_s4_A_81-96,00314_s2_B_41-56,105,49,0.538756,sim:low
1403,314,train,00314_s4_A_81-96,00314_s3_A_57-72,105,53,0.76724,sim:mid
1404,314,train,00314_s4_A_81-96,00314_s5_A_97-112,105,105,1.0,sim:high
1405,314,train,00314_s4_A_81-96,00314_s6_B_113-128,105,53,0.551786,sim:low
1406,314,train,00314_s4_A_81-96,00314_s7_A_129-144,105,105,0.995455,sim:high
1407,314,train,00314_s4_A_81-96,00314_s8_A_153-168,105,158,0.940199,sim:high
1408,314,train,00314_s4_A_81-96,00314_s9_A_169-184,105,156,0.941593,sim:high
1409,314,train,00314_s5_A_97-112,00314_s0_A_9-24,105,53,0.76724,sim:mid
1410,314,train,00314_s5_A_97-112,00314_s10_B_185-200,105,81,0.595465,sim:low
1411,314,train,00314_s5_A_97-112,00314_s11_A_201-216,105,156,0.941593,sim:high
1412,314,train,00314_s5_A_97-112,00314_s1_A_25-40,105,53,0.778407,sim:mid
1413,314,train,00314_s5_A_97-112,00314_s2_B_41-56,105,49,0.538756,sim:low
1414,314,train,00314_s5_A_97-112,00314_s3_A_57-72,105,53,0.76724,sim:mid
1415,314,train,00314_s5_A_97-112,00314_s4_A_81-96,105,105,1.0,sim:high
1416,314,train,00314_s5_A_97-112,00314_s6_B_113-128,105,53,0.551786,sim:low
1417,314,train,00314_s5_A_97-112,00314_s7_A_129-144,105,105,0.995455,sim:high
1418,314,train,00314_s5_A_97-112,00314_s8_A_153-168,105,158,0.940199,sim:high
1419,314,train,00314_s5_A_97-112,00314_s9_A_169-184,105,156,0.941593,sim:high
1420,314,train,00314_s6_B_113-128,00314_s0_A_9-24,53,53,0.673219,sim:mid
1421,314,train,00314_s6_B_113-128,00314_s10_B_185-200,53,81,0.850713,sim:high
1422,314,train,00314_s6_B_113-128,00314_s11_A_201-216,53,156,0.554489,sim:low
1423,314,train,00314_s6_B_113-128,00314_s1_A_25-40,53,53,0.676782,sim:mid
1424,314,train,00314_s6_B_113-128,00314_s2_B_41-56,53,49,0.972863,sim:high
1425,314,train,00314_s6_B_113-128,00314_s3_A_57-72,53,53,0.673219,sim:mid
1426,314,train,00314_s6_B_113-128,00314_s4_A_81-96,53,105,0.551786,sim:low
1427,314,train,00314_s6_B_113-128,00314_s5_A_97-112,53,105,0.551786,sim:low
1428,314,train,00314_s6_B_113-128,00314_s7_A_129-144,53,105,0.553045,sim:low
1429,314,train,00314_s6_B_113-128,00314_s8_A_153-168,53,158,0.546874,sim:low
1430,314,train,00314_s6_B_113-128,00314_s9_A_169-184,53,156,0.554489,sim:low
1431,314,train,00314_s7_A_129-144,00314_s0_A_9-24,105,53,0.783777,sim:high
1432,314,train,00314_s7_A_129-144,00314_s10_B_185-200,105,81,0.59969,sim:low
1433,314,train,00314_s7_A_129-144,00314_s11_A_201-216,105,156,0.948135,sim:high
1434,314,train,00314_s7_A_129-144,00314_s1_A_25-40,105,53,0.795822,sim:high
1435,314,train,00314_s7_A_129-144,00314_s2_B_41-56,105,49,0.540468,sim:low
1436,314,train,00314_s7_A_129-144,00314_s3_A_57-72,105,53,0.783777,sim:high
1437,314,train,00314_s7_A_129-144,00314_s4_A_81-96,105,105,0.995455,sim:high
1438,314,train,00314_s7_A_129-144,00314_s5_A_97-112,105,105,0.995455,sim:high
1439,314,train,00314_s7_A_129-144,00314_s6_B_113-128,105,53,0.553045,sim:low
1440,314,train,00314_s7_A_129-144,00314_s8_A_153-168,105,158,0.9466,sim:high
1441,314,train,00314_s7_A_129-144,00314_s9_A_169-184,105,156,0.948135,sim:high
1442,314,train,00314_s8_A_153-168,00314_s0_A_9-24,158,53,0.781252,sim:high
1443,314,train,00314_s8_A_153-168,00314_s10_B_185-200,158,81,0.574754,sim:low
1444,314,train,00314_s8_A_153-168,00314_s11_A_201-216,158,156,0.99715,sim:high
1445,314,train,00314_s8_A_153-168,00314_s1_A_25-40,158,53,0.793593,sim:high
1446,314,train,00314_s8_A_153-168,00314_s2_B_41-56,158,49,0.528781,sim:low
1447,314,train,00314_s8_A_153-168,00314_s3_A_57-72,158,53,0.781252,sim:high
1448,314,train,00314_s8_A_153-168,00314_s4_A_81-96,158,105,0.940199,sim:high
1449,314,train,00314_s8_A_153-168,00314_s5_A_97-112,158,105,0.940199,sim:high
1450,314,train,00314_s8_A_153-168,00314_s6_B_113-128,158,53,0.546874,sim:low
1451,314,train,00314_s8_A_153-168,00314_s7_A_129-144,158,105,0.9466,sim:high
1452,314,train,00314_s8_A_153-168,00314_s9_A_169-184,158,156,0.99715,sim:high
1453,314,train,00314_s9_A_169-184,00314_s0_A_9-24,156,53,0.783277,sim:high
1454,314,train,00314_s9_A_169-184,00314_s10_B_185-200,156,81,0.579479,sim:low
1455,314,train,00314_s9_A_169-184,00314_s11_A_201-216,156,156,1.0,sim:high
1456,314,train,00314_s9_A_169-184,00314_s1_A_25-40,156,53,0.795734,sim:high
1457,314,train,00314_s9_A_169-184,00314_s2_B_41-56,156,49,0.535596,sim:low
1458,314,train,00314_s9_A_169-184,00314_s3_A_57-72,156,53,0.783277,sim:high
1459,314,train,00314_s9_A_169-184,00314_s4_A_81-96,156,105,0.941593,sim:high
1460,314,train,00314_s9_A_169-184,00314_s5_A_97-112,156,105,0.941593,sim:high
1461,314,train,00314_s9_A_169-184,00314_s6_B_113-128,156,53,0.554489,sim:low
1462,314,train,00314_s9_A_169-184,00314_s7_A_129-144,156,105,0.948135,sim:high
1463,314,train,00314_s9_A_169-184,00314_s8_A_153-168,156,158,0.99715,sim:high
1464,315,train,00315_s0_A_5-20,00315_s1_A_21-36,131,183,0.635389,sim:mid
1465,315,train,00315_s0_A_5-20,00315_s2_B_37-52,131,178,0.519919,sim:low
1466,315,train,00315_s0_A_5-20,00315_s3_A_53-62,131,107,0.790731,sim:high
1467,315,train,00315_s1_A_21-36,00315_s0_A_5-20,183,131,0.635389,sim:mid
1468,315,train,00315_s1_A_21-36,00315_s2_B_37-52,183,178,0.889463,sim:high
1469,315,train,00315_s1_A_21-36,00315_s3_A_53-62,183,107,0.616696,sim:mid
1470,315,train,00315_s2_B_37-52,00315_s0_A_5-20,178,131,0.519919,sim:low
1471,315,train,00315_s2_B_37-52,00315_s1_A_21-36,178,183,0.889463,sim:high
1472,315,train,00315_s2_B_37-52,00315_s3_A_53-62,178,107,0.617092,sim:mid
1473,315,train,00315_s3_A_53-62,00315_s0_A_5-20,107,131,0.790731,sim:high
1474,315,train,00315_s3_A_53-62,00315_s1_A_21-36,107,183,0.616696,sim:mid
1475,315,train,00315_s3_A_53-62,00315_s2_B_37-52,107,178,0.617092,sim:mid
1476,316,train,00316_s0_A_2-17,00316_s1_B_18-39,231,310,0.605444,sim:mid
1477,316,train,00316_s1_B_18-39,00316_s0_A_2-17,310,231,0.605444,sim:mid
